word	local_natclass_trigrams	nonlocal_natclass_trigrams	length
tʰ r ɔ pʰʲ ə ɢ ə ŋ	197210	1777698	8
tʰ rʲ i ɮ ɮʲ ɔ ŋ	242597	1511182	7
tʰ r a m w a i n	170214	1616658	8
tʰ r a ɢ tʰ ə r	172866	1299180	7
tʰ ɔ χ ə r ʊ ɮ t ə g	317253	4734600	10
tʰ ɔ χ ə r ə ɮ ʦʰ ɔ	304118	3753912	9
tʰ ɔ χ ə r ə ɮ ʦʰ ə w	329352	4769980	10
tʰ ɔ χ j ə ɮ t w ə ɮ	277351	4481307	10
tʰ ɔ χ ə ɮ ə g	203700	1397400	7
tʰ ɔ χ ə ʧ ʊ ɮ ʧ	230229	2212809	8
tʰ ɔ s ɢ ə n ə χ ə ŋ	245711	3706839	10
tʰ ɔ r tʰ	97088	176960	4
tʰ ɔ r ɢ ʊ ɮ ʧ	191771	1381310	7
tʰ ɔ r ɢ ɔ r	166870	895288	6
tʰ ɔɔ ʧʰ ə χ	121770	374904	5
tʰ ɔɔ ʦʰ s ə ɢ a i	194970	1910690	8
tʰ ɔɔ ʦʰ ɔ tʰ ɔ i	226017	1564382	7
tʰ ɔɔ ʦʰ ə ɮ ə ŋ	206631	1306410	7
tʰ ɔɔ ʦʰ ɔ ɮ ə n	228376	1469272	7
tʰ ɔɔ ʦʰ ɔ ɮ ɮ ə g	281767	2465811	8
tʰ ɔɔ ʦʰ ə ɮ t ə g	244001	2215261	8
tʰ ɔɔ ʦʰ ʧ e	118482	418290	5
tʰ ɔɔ ʦʰ t ə g g u i	242630	3036738	9
tʰ ɔɔ s ə n ʦʰ ə r	211387	2115041	8
tʰ ɔɔ ɮ ə n t ɔ	201816	1469272	7
tʰ ɔɔ ɮ ɮ ɔ	155696	512262	5
tʰ ɔɔ ɮ g u i	163133	816318	6
tʰ ɔɔ t ə g	116684	375768	5
tʰ ɔ n ʊ ɮ	104922	387334	5
tʰ ɔ m j ɔ n t	161827	1174370	7
tʰ ɔ m tʰ ɔ i	141696	773276	6
tʰ ɔ m ə r s ə r	224053	2254455	8
tʰ ɔ m ə r s ə ŋ	207958	1891710	8
tʰ ɔ ɮʲ ə n	156948	443198	5
tʰ ɔ ɮ ɢ ɔ i n t	226758	2082082	8
tʰ ɔ ɮ ɢ ɔ i ɢ ɔ r ɔ	334601	5322219	10
tʰ ɔ ɮ ɢ ɔ i ɢ ɔ r	272404	3531544	9
tʰ ɔ i n t	107448	347836	5
tʰ ɔ t r ʊ ɮ ʧ e	258639	2469283	8
tʰ ɔ t r ʊ ɮ ə χ ə g	318801	4734600	10
tʰ ɔ t ə tʰ ɢ ə ɮ ə g	311919	4649043	10
tʰ ɔ t ə r χ ɔ i ɮ ə ɮ tʰ ə ŋ	504146	14687235	14
tʰ ɔ ɢ tʰ ɔ s n ɔ s	236693	3013522	9
tʰ ɔ ɢ tʰ ɔ m ʧ ə n t	263422	4080981	10
tʰ ɔ g tʰ ɔ g t ɔ g u i	342171	6499324	11
tʰ ɔ ɢ tʰ ə ɮ ʦʰ ə ɢ ə r	328704	6396649	11
tʰ ɔ ɢ tʰ ə w	129792	664668	6
tʰ ɔ ɢ tʰ n ɔ t	160429	1223736	7
tʰ ɔ ɢ tʰ n ə ɮ t	202058	1971306	8
tʰ ɔ ɢ ɔ g	108732	376523	5
tʰ ɔ ɢ ɮ ʊ ɮ s ə ŋ	249193	2893836	9
tʰ ɔ ɢ ɮ ʊ ɮ ʧ	190770	1381310	7
tʰ ɔ ɢ ɮ ʊ ɮ ə ɢ ʧʰ	262994	3149184	9
tʰ ɔ ɢ ɮ ɔ m ɔ	192946	1437734	7
tʰ ɔ ɢ ɮ ə m ə ŋ	197948	1823550	8
tʰ ɔ g ɮ ɔ g u i	249429	2358131	8
tʰ ɔ ɢ ɮ ə ɮ tʰ ʊ t ə ŋ	338502	5982457	11
tʰ ɔ ɢ ɮ ə ɮ tʰ ʊ t a	309176	4653411	10
tʰ ɔ ɢ ɮ ə ɮ tʰ tʰ ɔ i	326777	5029994	10
tʰ ɔ ɢ ɮ ə ɮ tʰ t ɔ	280985	3542914	9
tʰ ɔ ɢ ɮ ə ɢ ʧʰ ə s	243643	3022968	9
tʰ ɔ w ʧʰ ɮ ʊ r ə ŋ	261801	3016164	9
tʰ ɔ w χ ə m ə ɮ	182293	1941330	8
tʰʲ i m	26400	26400	3
tʰʲ i r ɢ	70818	129058	4
tʰʲ i w t e	85488	329695	5
tʰʲ i x n ə ɮ ə gʲ ə ʧʰ	283809	4329756	10
tʰʲ i x n ə ɮ ə gʲ ə tʰ ɔ i	374724	8357088	12
tʰʲ i r mʲ ə n ə ɮ	202723	2018865	8
tʰʲ e r ə m	133792	386326	5
tʰʲ i ɮʲ ə wʲ ə ʦ ə r	290863	3516513	9
tʰʲ i a tʰ r ə g	192277	1286642	7
tʰʲ i a tʰ rʲ i ŋ	186054	1162928	7
tʰ g s ə ŋ	81635	259295	5
tʰ wʲ i tʰ tʰʲ ə r	172512	1235690	7
tʰ a j ə g	100500	332011	5
tʰ a ʃ ə ɮ tʰ	156834	760822	6
tʰ a ʧʰ	34848	34848	3
tʰ a χ ə χ	88452	300324	5
tʰ a χ ə ɮ ɢ ə tʰ a i	274334	4178271	10
tʰ a tʰ ʊ ɮ s ə ŋ	206428	1797966	8
tʰ a tʰ s a r	130449	695012	6
tʰ a tʰ ɢ ə ɮ ʦ t ə g	278105	4142050	10
tʰ a tʰ ɢ ə ɮ ʦ w ə ɮ	268596	4251526	10
tʰ a tʰ ɢ ə ɮ ʦ	171434	1218535	7
tʰ a tʰ ə ɢ t ə n	194261	1802778	8
tʰ a tʰ a r ə ŋ	183007	1165360	7
tʰ a s ɮ ə ɢ t s ə ŋ	251393	3651269	10
tʰ a s ɮ ə w	141328	669860	6
tʰ a s ə r t ə g g u i	321518	5961344	11
tʰ a s ə ɮ ɢ a n t	223861	2653869	9
tʰ a rʲ t ə g	165529	768110	6
tʰ a r ʧʰ ɮ a ŋ	191697	1180966	7
tʰ a r χ ə n a s	194781	1802991	8
tʰ a r χ ə ʦʰ tʰ a i	244259	2949679	9
tʰ a r χ ə ɮ tʰ ə g	267917	3128661	9
tʰ a rʲ j a ɮ ə ɮ tʰ ə ŋ	370600	6291387	11
tʰ a rʲ j a g	153186	712940	6
tʰ a r w ə ɢ ə g	194916	1841430	8
tʰ a r w ə ɢ ə n	192992	1797018	8
tʰ a r a ŋ	106227	303479	5
tʰ a ɴ χ ə m tʰ	119387	906070	7
tʰ a ŋ gʲ i ŋ	77682	423049	6
tʰ a nʲ ə ɮ ʦʰ ʊ ɮ ə χ ə t	373947	8186151	12
tʰ a nʲ ə ɮ ʦʰ ʊ ɮ ə w	304646	4373502	10
tʰ a nʲ ə ɮ g u i	220545	2073855	8
tʰ a nʲ ə ɢ t t ə g	217559	2655669	9
tʰ a nʲ ə ɢ t ə χ ə ŋ	243485	3579795	10
tʰ a nʲ ə ɢ t ə ʧ	191426	1868898	8
tʰ a nʲ j a t	118734	614410	6
tʰ a mʲ ə r ʧʰ n ə g	231232	2792186	9
tʰ a mʲ ə r ʧʰ t ə t	247586	2974304	9
tʰ a m gʲ i ŋ	85800	448120	6
tʰ a ɮ ə r χ s ə ŋ	253413	2812651	9
tʰ a i ʧʰ ə ʧ	151371	750882	6
tʰ a i ɮ ɢ	106887	330787	5
tʰ a i ɮ ə ɢ t s ə ŋ	265977	3794217	10
tʰ a i ʦ n a s	152559	1069142	7
tʰ a i ʧ i ŋ	130680	589512	6
tʰ a i w ʃ r ʊ ɮ ʧ	242903	2948263	9
tʰ a i w ʃ r ʊ ɮ ə w	283381	4099977	10
tʰ a i w ʃ ə r s ə ŋ	265029	3794217	10
tʰ a ɢ n ə χ	103569	552472	6
tʰ a ɢ ɮ a t	128799	651234	6
tʰ a wʲ ʧʰ ə χ w ə ɮ	211391	2762929	9
tʰ a wʲ ʧʰ ə χ	123849	620358	6
tʰ a w ə j	88062	312448	5
tʰ a w ʦʰ ə ŋ gʲ i ŋ	165760	2025094	9
tʰ a wʲ ə χ a s	147258	1050892	7
tʰ a wʲ ə ɮ tʰ	142250	714090	6
tʰ a wʲ ə ɮ ə n t	217027	1932481	8
tʰ a w ɢ a	72072	267548	5
tʰ a w a r ə ŋ	162811	1071724	7
tʰ aa ʃ a ŋ	86986	266154	5
tʰ aa r ʊ ɮ a t	200281	1321294	7
tʰ aa r ə ɮ t ɮ a	255078	2294176	8
tʰ aa r ə ɮ t a t	244352	2147428	8
tʰ aa r	37888	37888	3
tʰ aa m ə ɢ ɮ ə χ	187401	1753770	8
tʰ aa m ə ɢ ɮ ə ɮ a r	291445	4405033	10
tʰ aa ɮ ʧ	76960	149824	4
tʰ aa ɮ ə χ	118659	355875	5
tʰ aa ɮ ə m ʧ g u i	241189	2943171	9
tʰ aa ɮ ə g t t ə g g u i	348992	7767016	12
tʰ aa	0	0	2
s o x o g u i	224867	1519159	7
s o x ə ŋ	120516	340378	5
s uu g e	70992	144507	4
s u rʲ e	103156	191374	4
s u r g e r	163096	826264	6
s u n t ə r ɮ ə n	271617	3060056	9
s u ɮ ʧ e n e s	238850	2135814	8
s u ɮ ʧ ə ʧ	170348	805732	6
s u ɮ t ə n t	186517	1216617	7
s u i tʰ g ə ʧ e	222469	2119133	8
s u i r u ɮ ʧ	221593	1458967	7
s u i t ə ʧ	148962	737320	6
s u ʧ ə g	115995	356202	5
s i tʰ ɮ ə ŋ	143622	624796	6
s i tʰ g u ɮ u tʲ i ŋ	295366	3980892	10
s i tʰ g u ɮ ʦ u i	261973	3070623	9
s i tʰ g ə ʦʰ	128847	642350	6
s i tʰ g ə s ə ŋ	190008	1652382	8
s i tʰ g ə m ʧ	152934	1050236	7
s i tʰ g ə ɮ g ə g ə r	325206	6056232	11
s i tʰ g ə g t ə ɮ u t	328758	5862856	11
s e tʰ	36192	36192	3
s i r u n t e	181161	1280461	7
s i r ə m ʧ ə ɮ ʧ	266215	3125508	9
s i r ʧʰ ə g n ə x	247197	2944852	9
s i r g e xʲ i ŋ	206985	1731708	8
s i r g e ɮ tʰʲ i ŋ	262992	2814531	9
s i r g e ʧ e	200181	1383583	7
s i r g ə ʧ e	193547	1350333	7
s i r gʲ i ɮ ə x ə t	300366	4371584	10
s i ɮ e t	127761	382670	5
s i ɮ ə ɮ tʰ ə r	262663	2368099	8
s i ɮ g e n t	175845	1152837	7
s i ɮ p ə x	123062	646104	6
s i ɮ p ə ŋ	113701	535642	6
s i ɮ p ə ʧ	123062	646104	6
s i gʲ ə w ə ɢ	139106	973710	7
s i t ə w ɮ ə ʧ	213705	1978103	8
s i t w u t	115909	601210	6
s i w ə ɮ ʦ ə x	218910	2001114	8
s ʊʊ ʧʰ ə χ ɮ a	172593	1202592	7
s ʊʊ ʦʰ tʰ a i	128096	634370	6
s ʊʊ rʲ ə n t a	186141	1230404	7
s ʊʊ rʲ ə ɮ ə χ	230337	1397400	7
s ʊʊ n a	53568	110031	4
s ʊʊ ɮ tʰ	72224	136256	4
s ʊʊ ɮ g u i	143782	703658	6
s ʊ r tʰ ə ɮ ʧʰ ə ɮ ɢ a n a s	443376	12872846	14
s ʊ r tʰ ə ɮ ʧʰ ə ɮ a t	380656	6576560	11
s ʊ r ɢ ʊ ɮʲ ʊ t ə g	291785	4249620	10
s ʊ r ɢ ʊ ɮʲ a r	228789	2113049	8
s ʊ r g a ɮʲ i ŋ	219879	1834637	8
s ʊ r ɢ a t	125499	620610	6
s ʊ r w ə ɮ ʧ ɮ ə g ʧʰ i ŋ	404523	9802405	13
s ʊ r ə ɢ ɮ ə ʧ	232545	2116169	8
s ʊ r a r	120879	383858	5
s ʊ ɴ ɢ ə n	87068	479610	6
s ʊ m t ə ŋ	103409	504730	6
s ʊ m t tʰ a i	141884	1024200	7
s ʊ ɮʲ t ə ʧ	166058	779760	6
s ʊ ɮ tʰ a i	148401	705754	6
s ʊ ɮ ɮ ə ŋ	161357	674326	6
s ʊ t s ə g	123714	612080	6
s ʊ t s a r	124410	652440	6
s ʊ t ɮ ə ɢ t ə ʧ	243046	2914396	9
s ʊ t ə ɮ s n a r	237435	2884904	9
s ʊ ɢ ə ɮ ə ŋ	172993	1083878	7
s ʊ wʲ ə ɮ ɢ a n	186275	1675449	8
s ʊ pʲ ə ɢ tʰ	103004	532310	6
s tʰ r ee tʰ	121952	370133	5
s tʰ rʲ e s s ə t	232766	2065187	8
s tʰʲ i ɮʲ i ŋ	148335	622940	6
s tʰ a tʰ ə s a	173233	1158722	7
s tʰ a n ʦʰ ʊ t	146091	1026096	7
s tʰ a tʲ ɔ ŋ	139887	622940	6
s pʰʲ i g tʰ rʲ i ŋ	185756	1526862	8
s pʰ a m	40986	81586	4
s ɔ j ə r χ ə ɮ	233139	2256635	8
s ɔ j ə ɮ ʊ t ə ŋ	268363	2988205	9
s ɔ ʦʰ ɔ ɮʲ ə s tʰ	281607	2404825	8
s ɔ ʦʰ a ɮʲ ə ʦ mʲ ə ŋ	298900	4186358	10
s ɔ r tʰ ə g	170681	789466	6
s ɔ r tʰ ɔ i	184377	886010	6
s ɔ n s ə ɮ g u i	247689	3057420	9
s ɔ n s ə ɢ ʧʰ t ə ŋ	242504	3606528	10
s ɔ n s t ə g g u i	252648	3981624	10
s ɔ nʲ ə r χ ʊ ɮ ə χ ə t	371144	8229238	12
s ɔ nʲ ə r x ə x g u i	355049	6512337	11
s ɔ nʲ ə r χ ɔ r ɔ i	349314	5197008	10
s ɔ nʲ ə r χ ə ɮ ɔ	285193	3573900	9
s ɔ nʲ ə r χ ə ɮ t ɔ	318530	4937528	10
s ɔ nʲ ə r χ ə t ə g	298772	4442552	10
s ɔ nʲ ə r χ ə ɢ ʧʰ t ə t	349827	7804813	12
s ɔ nʲ ə r χ ɮ ɔ r	289189	3573900	9
s ɔ nʲ ə n ə g	173379	1210861	7
s ɔ nʲ ə n ʊ t	168033	1181603	7
s ɔ nʲ ə n tʰ ɔ i	218133	2107941	8
s ɔ nʲ ə ɴ ɢ ə ŋ	165572	1536426	8
s ɔ ɴ ɢ ə ʧʰ ə χ s ə ŋ	262212	4813610	11
s ɔ ɴ ɢ ə χ ə r	170674	1803624	8
s ɔ ɴ ɢ ɔ r ɔ i	224762	2113052	8
s ɔ ɴ ɢ ə ɮ tʰ ə n t	256921	3853643	10
s ɔ ŋ g ə t ə g g u i	282530	5456826	11
s ɔ ɴ ɢ ə w ə ɮ	166974	1781298	8
s ɔ n ə tʰ	105030	359402	5
s ɔ ɮʲ ʧ e	156989	483854	5
s ɔ ɮʲ t ə g	181150	821944	6
s ɔ ɮʲ ə χ ə t	219837	1447155	7
s ɔ ɮʲ ɔ	117670	215168	4
s ɔ ɮʲ ə ŋ	144320	378584	5
s ɔ ɮʲ ə ɮ ʦʰ t ə g	313891	3510512	9
s ɔ ɮʲ ə ɢ t ə χ ə t	308933	4554968	10
s ɔ ɮʲ ə ɢ t m ə ɮ	263260	3201194	9
s m s	21025	21025	3
s i s tʰʲ ə m ə g	183363	1717935	8
s i n t r ə m	161093	1061515	7
s ii r u ɮ ʧ	173974	793786	6
s ii ɮ ə ŋ	108262	302023	5
s i n ə tʰ ə ʧʰ	173654	1202592	7
s i n ə tʰ ə r	178390	1265800	7
s i mʲ ə n ə r ə ŋ	234122	2608034	9
s i mʲ ə n ə r tʰ	197159	1841225	8
s i g mʲ ə n tʰ ə t	204118	2514576	9
s a j ə χ ə n ə g	225180	2679208	9
s a r nʲ j ʊ ɮ ə χ	250488	2854930	9
s a r nʲ ə ŋ	134125	595078	6
s a r mʲ ə s	126984	627652	6
s a r a n	108669	318678	5
s a ŋ x u ʧ u ɮ s ə ŋ	305529	5223512	11
s a ŋ x u ʧ ə ɮ tʰ ə ŋ	316185	5361284	11
s a ŋ x u ʧ ə ɮ tʰʲ ə g	324473	5703612	11
s a n ʊ ɮ ə ŋ	163504	1042942	7
s a n t ɮ ə g	166569	1124071	7
s a n t ə r t ə g	245009	2825872	9
s a n ə s n a	142587	1007767	7
s a n ə ɮ g u i	210580	1955710	8
s a n ə ɢ t ʊ ɮ ə n	261191	3800792	10
s a n ə ɢ t t ə ɢ s ə ŋ	284369	6150988	12
s a n ə ɢ t ə w ʧʰ	205992	2486211	9
s a n a ʧʰ ɮ ə ɢ ə tʰ a i	346007	7528230	12
s a n a ʧʰ ə ɮ ʧ	215292	1958846	8
s a n a r χ s ə ŋ	202724	2349148	9
s a n a n t g u i g e r	314444	7180248	12
s a m ʊ n t	101046	519020	6
s a m pʰʲ ə ŋ	82897	437098	6
s a m p ə r ə g	186016	1688322	8
s a ɮ χ ə ɮ t ə g	260443	3002968	9
s a ɮ ə n	117549	342374	5
s a ɮ ɢ ə t ə g	208273	1887651	8
s a ɮ ɢ a t	125499	620610	6
s a ɮ p ə r ɮ ə ŋ	257890	2832602	9
s a ɮ ə χ a	150516	691712	6
s a ɮ ə ŋ gʲ i	149204	1012702	7
s a ɮ a n	108669	318678	5
s a ɮ a w ʧʰ	135762	640510	6
s a i ʃ a χ	126720	593820	6
s a i ʃ a ɮ	136950	694880	6
s a i χ n a s	134937	955035	7
s a i χ ə n ə g	186858	1739220	8
s a i tʰ ʊ t a r	205623	1941141	8
s a i tʰ r ʊ	144573	705754	6
s a i r	71874	142692	4
s a i ʧ r ʊ ɮ ə ɮ tʰ	332919	4748804	10
s a i t a s	128766	614032	6
s a ɢ s ə n	106633	544010	6
s a w tʰ a i	114642	593180	6
s a w r a r a	173844	1201578	7
s a w a t	79794	279322	5
s aa	0	0	2
r ʊ p ɮʲ i ŋ	120087	606858	6
r ɔ ɮʲ	62197	62197	3
r ɔ p ə tʰ ə g	175158	1321968	7
r ɔ p ə tʰ ʊ t ə g	239936	3083844	9
rʲ i s g	66990	140708	4
rʲ ii ŋ	28864	28864	3
rʲ i g ɮ ə m ə ŋ	203147	1913833	8
rʲ i a ɮʲ ə ʦ ə m	261311	2354595	8
rʲ i a g tʰ ə r	184998	1437932	7
r a ʦʰ ɔ n ə ɮʲ	196029	1523167	7
r a tʲ ʊ s tʰ a i	203907	1986451	8
pʰ uu	0	0	2
pʰʲ a n ʦ	49005	93165	4
pʰ r ɔ ʦʰ ə s s ə r ə ŋ	344914	5724430	11
pʰ r ɔ tʰ ə ɢ ə ɮ ə g	324305	4510410	10
pʰ r ɔ tʰ ə ɢ ə ɮ t	276390	3109205	9
pʰ r ɔ ɮʲ ə tʰ ə rʲ i	350242	3812394	9
pʰ r ɔ p ɮ ə m	170385	1102191	7
pʰ r ɔ p ɮʲ ə m	181261	1159179	7
pʰ r ɔ pʲ j ɔ tʰʲ ə g	248602	2854453	9
pʰ r a ɢ m ə tʰʲ ə g	213073	2476119	9
pʰ ɔ s tʰ ə ɮ ə tʰ	238000	2082192	8
pʰ ɔ r tʰ ə ɮ	171051	807102	6
pʰ ɔ r tʰ	83435	140843	4
pʰ ɔ t	29233	29233	3
pʰ ɮʲ i tʰ u t	150191	695654	6
pʰ ɮ a ʦ m ə ŋ	143505	912938	7
pʰʲ i w ə n	77454	243412	5
pʰʲ i r s ə n ə ɮ	206090	1901276	8
pʰ a j ə ŋ	83820	236675	5
pʰ a r ɮ ə mʲ ə n tʰ ə g	315610	5457208	11
pʰ a r ɮ ə mʲ ə n tʰ tʰ a i	345594	7280472	12
pʰ a r ɮ ə mʲ ə n tʰ a s	308442	5276856	11
pʰ a pʰ ə ŋ	64262	202536	5
pʰ a n a ɮ t ə ʧ	201004	1776982	8
pʰ a ɮ	28083	28083	3
pʰ aa χ	19872	19872	3
pʰ aa ɮ ə n tʰ a i	203331	1777172	8
ɔ j ə s ə ŋ	141007	681232	6
ɔ j ə t ə ɮ ʧʰ ə ŋ	282014	3238613	9
ɔ j ə t ə ɮ	164798	888538	6
ɔ j ə t ə g	155622	789754	6
ɔ j ʊ tʰ n ə g	161721	1213970	7
ɔ ʧʰ ɔ	55473	55473	3
ɔ ʧʰ n ɔ	73062	173922	4
ɔ ʧʰ ə χ ɔ r ɔ	227143	1716857	7
ɔ χ ə t tʰ ɔ i	192600	1431692	7
ɔ tʰ ə ʧ	87616	180973	4
ɔ s ə ɮ t ʧ e	203881	1527463	7
ɔ r ʃ ʊ ɮ t ə g	236282	2287372	8
ɔ r ʃ ʊ ɮ ɢ	154475	788002	6
ɔ r ʃ ə χ ə ŋ	179376	1251270	7
ɔ r ʧʰ ʊ ɮ s n ə g	252969	3184644	9
ɔ r ʧʰ ʊ ɮ ɢ a r	225885	2310001	8
ɔ r ʧʰ ʊ ɮ ə χ ə t	280719	3516264	9
ɔ r ʧʰ ʊ ɮ ə ɢ ʧʰ ə t	312761	4905652	10
ɔ r ʧʰ ʊ ɮ ə ɢ t ə ŋ	296296	4430606	10
ɔ r ʧʰ ə χ ə w	191142	1359346	7
ɔ r ʧʰ ə n tʰ ɔ i ɢ ɔ	309249	5018510	10
ɔ r ʧʰ ə n ɔ	169164	922728	6
ɔ r ʧʰ	50061	50061	3
ɔ r χ ɔ r	122877	482838	5
ɔ r χ ə ʧʰ ə χ s ə ŋ	270581	4151680	10
ɔ r χ ə χ ɔ s	177957	1372607	7
ɔ r ʊ ɮ ʧʰ ə χ s ə ŋ	295223	4390780	10
ɔ r ʊ ɮ t ə g g u i	306434	4865040	10
ɔ r ʊ ɮ ə ɮ tʰ a	273948	2578859	8
ɔ r s ɔ r	131979	501074	5
ɔ r ə j	97199	188219	4
ɔ r ə s ʊ t a s	224332	2139990	8
ɔ r ə ʦʰ ə ɮ t ə χ	299293	3582752	9
ɔ r ə s ə ŋ	159137	757574	6
ɔ r ɔ ɮ	118326	236652	4
ɔ r ə ɢ t ə ʧ	189218	1433282	7
ɔ r ə ɮ ʦʰ ʊ ɮ ə χ ə g	372997	6936405	11
ɔ r ə ɮ ʦʰ s ə n ə s	310652	4772536	10
ɔ r ə ɮ ʦʰ ə χ ə t	290561	3582752	9
ɔ r ə ɮ ʦʰ ə r ɔ i	340289	4167860	9
ɔ r ə ɮ ʦʰ ə g ʧʰ i ŋ	315871	4556732	10
ɔ r ə ɮ t ə w	221482	1505794	7
ɔ r ə ɮ t ɮ ə ɢ ə ŋ	326451	4755830	10
ɔ r ɔ i n ɔ s	217423	1556177	7
ɔ r ɔ i ʧ ə ŋ	224062	1459390	7
ɔ r ə ɢ n ə χ	170644	1254850	7
ɔ rʲ ə ɮ ə χ	205942	976048	6
ɔ r ɢ ə ɮ ə ŋ	191401	1333030	7
ɔ r w ə ɴ ɢ ə r	174122	1955106	8
ɔɔ ʧʰ ə r ɮ ə ʧ	239279	1649677	7
ɔ nʲ s ə ɢ ɔ	132938	759654	6
ɔ n ə χ ɔ	108891	403558	5
ɔ n ə ʃ ɮ ə χ	193769	1342825	7
ɔ n ə ɮ ʧʰ	123099	422774	5
ɔ n ə ʧ e	121545	436950	5
ɔ nʲ ə ɮ ʧ	128871	439170	5
ɔ nʲ i	39237	39237	3
ɔ nʲ ə ɢ ɔ n t	174432	1253698	7
ɔ ɴ ɢ ə ʦʰ ə ŋ	142111	1000654	7
ɔ ɴ ɢ ɔ i χ	118613	614762	6
ɔ ɴ ɢ ə t ə ŋ	142111	1000654	7
ɔ ɴ ɢ ə t tʰ ɔ i	195110	1958082	8
ɔ ɴ ɢ ə r ɔ	136339	763548	6
ɔ m ɢ ʊ t ə ŋ	137783	992642	7
ɔ m ɢ ɔ r	92742	380012	5
ɔ ɮ s ɔ r	131979	501074	5
ɔ ɮ ɔ r	118326	236652	4
ɔ ɮ ə ŋ xʲ i g	161157	1205470	7
ɔ ɮ ə n tʰ ɔ	160484	909398	6
ɔ ɮ ə n tʰ ɔ i ɢ ɔ	274136	3567731	9
ɔ ɮ ə n ɮ ə ɢ ʊ t	260956	3276640	9
ɔ ɮ ə ɮ tʰ ə ŋ	220446	1443670	7
ɔ ɮ ə ɮ tʰ ə g	228734	1585980	7
ɔ ɮʲ ə m t ə ŋ	182706	1277998	7
ɔ ɮ p ə r ɮ ə χ tʰ ɔ i	346822	6860984	11
ɔ ɮ p ə r ɮ ə n	236134	2271916	8
ɔ ɮ p ə r ɮ ə ɮ tʰ ə g	371776	6979120	11
ɔ ɮ p ə r ɮ ə ɢ ʧʰ	266511	3332694	9
ɔ i rʲ i ŋ	129888	380248	5
ɔ i r ə t	137677	455566	5
ɔ i ɮ ɢ ə χ ɔ	184334	1426322	7
ɔ i ɮ ɢ ə s n ə r	240204	3210666	9
ɔ i ɮ ɢ ə ɮ ʦʰ ə ʧ	275724	3480514	9
ɔ i ɮ ɢ ə ɮ ʦʰ t ə g	299811	4648768	10
ɔ i ɮ g ə g t ə x g u i	366892	8491346	12
ɔ i ɮ ɢ ə w ə ɮ	213601	2227752	8
ɔ i ʧ	44649	44649	3
ɔ t ʊ t ə ŋ	136741	672922	6
ɔ t ɔ n	86428	166132	4
ɔ t ɔ ɢ ə ŋ	145763	697554	6
ɔ t ɔ gʲ i ŋ x	159819	1152526	7
ɔ ɢ ʃ ɔ t	105493	383900	5
ɔ ɢ tʰ ɮ ə ɮ	159357	847668	6
n o x ə r ɮ ə s ə ŋ	340307	4627808	10
n o x ʦʰ ɮ u tʲ i g	279643	3183856	9
n o x rʲ i g o	221529	1551357	7
n o x t o r	175612	892228	6
n o m r ə g tʰ	177062	1221236	7
n o g o x o	189458	938428	6
n o g o tʰ e g u r	298598	3599436	9
n o g ʧʰ ə x	150522	752204	6
n uu r tʰ	78588	141660	4
n uu r s e r	158286	789326	6
n uu r nʲ i x e	184053	1298064	7
n uu r ɮ ə s ə ŋ	238909	1942578	8
n uu r g u i	149702	723470	6
n uu ɮ e	87912	164781	4
n uu ɮ g e t	151500	721922	6
n u x e r	128205	409374	5
n u x e	80586	154296	4
n u x n e s	131220	646848	6
nʲ a s	27753	27753	3
nʲ a m p a i ɮ ə ŋ	202510	2290766	9
nʲ a ɮ χ s ə ŋ	149924	986254	7
nʲ a ɢ tʰ ʃ ə ɮ tʰ a i	275001	4031091	10
nʲ a ɢ tʰ ʃ ə ɮ a r	247627	2944599	9
n ee s n e r e	183717	1308263	7
n ee s n e r	127440	687032	6
n ee n	26973	26973	3
n ee ɮ tʰ ə ŋ	150627	642310	6
n ee g e g u i	180873	1246575	7
n ee g t ə w	125319	598258	6
n ee w ə ɮ	97162	346246	5
n i x ə x g u i	216216	1958846	8
n e x ə x	122661	381798	5
n i r ə x	123321	369174	5
n i r m ə ɮ	131942	687424	6
n i r ɮ ə x ə r	264328	2340238	8
n i m u	52800	110742	4
n i m ə g t u ɮ ə w	274837	3867176	10
n i m ə g t u ɮ s nʲ i	287161	5154513	11
n i m ɮ e	88875	326646	5
n i m ʧ e	81675	303822	5
n i g ə nʲ i g	155527	1037153	7
n i g ə nʲ i	127774	611056	6
n i g tʰ g ə x ə r	243474	2914878	9
n i g tʰ g ə t ə g	226676	2628180	9
n i g ʧ e s	132066	629268	6
n i g t ə xʲ i g	188519	1682169	8
n i g t ə w	118591	562410	6
n i g t s ə nʲ i	181366	1661648	8
n i w ʧʰ ə ŋ	110088	512966	6
n i w tʰ r u ɮ t ə g	294008	4135500	10
n i w s i tʰ ə ɮ	186434	1780754	8
n ʊʊ ʦʰ tʰ a i	126112	613636	6
n ʊʊ χ ə ŋ	77274	238295	5
n ʊʊ ɢ t a t	106567	537582	6
n ʊ tʰ ə ɢ ʃ ʊ ɮ ʧ	232932	2768329	9
n ʊ tʰ ə ɢ r ʊ	165708	1153194	7
n ʊ r ʊ tʰ ə ŋ	177452	1087330	7
n ʊ r a ʧ e	156024	757404	6
n ʊ m ə ŋ	73150	232534	5
n ʊ ɮʲ	36531	36531	3
n ʊ ɮʲ ə m s a r	210676	1946302	8
n ʊ ɢ ə r ʧʰ	135683	658346	6
n ʊ ɢ ə ɮ a	135683	658346	6
